Date,USDEUR,JPYUSD,USDGBP,CADUSD,CHFUSD
2015-09-02,1.1242,120.0,1.531,1.3308,0.969
2015-09-03,1.1104,120.2,1.5254,1.32,0.9764
2015-09-04,1.1117,119.05,1.5195,1.3272,0.9754
2015-09-08,1.1182,119.72,1.5381,1.3193,0.978
2015-09-09,1.1165,120.94,1.5363,1.3221,0.9767
2015-09-10,1.1262,120.71,1.5457,1.3218,0.9735
2015-09-11,1.1338,120.66,1.5426,1.3274,0.9735
2015-09-14,1.1307,119.92,1.5423,1.3265,0.9687
2015-09-15,1.126,120.3,1.5352,1.3261,0.9755
2015-09-16,1.1304,120.62,1.5499,1.318,0.9688
2015-09-17,1.1312,120.9,1.5509,1.3186,0.971
2015-09-18,1.1358,119.85,1.5573,1.3146,0.9614
2015-09-21,1.1204,120.46,1.5506,1.3249,0.9702
2015-09-22,1.1133,120.04,1.5356,1.3276,0.9733
2015-09-23,1.116,120.12,1.5243,1.3313,0.978
2015-09-24,1.1252,119.54,1.5254,1.3348,0.973
2015-09-25,1.1192,120.74,1.5172,1.3322,0.976
2015-09-28,1.1236,119.82,1.5208,1.336,0.9735
2015-09-29,1.1246,119.76,1.5168,1.3414,0.971
2015-09-30,1.1162,119.81,1.5116,1.3396,0.9773
2015-10-01,1.12,119.58,1.5162,1.324,0.9744
2015-10-02,1.1276,119.42,1.5216,1.3213,0.9684
2015-10-05,1.12,120.36,1.5165,1.3084,0.9746
2015-10-06,1.1266,120.18,1.5227,1.3056,0.9678
2015-10-07,1.1249,119.9,1.5315,1.3038,0.9716
2015-10-08,1.1282,119.94,1.5316,1.3017,0.9674
2015-10-09,1.1363,120.3,1.5315,1.2945,0.9615
2015-10-13,1.1382,119.8,1.5242,1.2984,0.9594
2015-10-14,1.1437,119.21,1.5445,1.2983,0.9517
2015-10-15,1.1418,118.26,1.5475,1.2901,0.9489
2015-10-16,1.136,119.6,1.5441,1.2932,0.9536
2015-10-19,1.132,119.5,1.5471,1.2999,0.956
2015-10-20,1.1359,119.79,1.547,1.2974,0.954
2015-10-21,1.1345,119.91,1.5463,1.3117,0.957
2015-10-22,1.114,120.5,1.5399,1.3087,0.971
2015-10-23,1.1016,121.2,1.534,1.3171,0.9769
2015-10-26,1.1051,120.87,1.5361,1.3134,0.9815
2015-10-27,1.1052,120.29,1.5312,1.3242,0.9848
2015-10-28,1.1066,120.56,1.5319,1.3149,0.9848
2015-10-29,1.0963,121.14,1.5296,1.3169,0.9915
2015-10-30,1.1042,120.7,1.5445,1.3082,0.9858
2015-11-02,1.1026,120.7,1.5428,1.3093,0.9853
2015-11-03,1.0946,121.2,1.5404,1.3107,0.9922
2015-11-04,1.0861,121.52,1.5377,1.3164,0.9933
2015-11-05,1.0869,121.71,1.5236,1.3162,0.9964
2015-11-06,1.0746,123.2,1.5071,1.3307,1.0048
2015-11-09,1.0767,123.04,1.5124,1.3274,1.0017
2015-11-10,1.0686,123.22,1.511,1.3258,1.0076
2015-11-12,1.0768,122.84,1.5206,1.3309,1.0014
2015-11-13,1.0722,122.93,1.5208,1.3332,1.0088
2015-11-16,1.0708,123.11,1.5204,1.3352,1.0079
2015-11-17,1.0634,123.48,1.5214,1.3324,1.0169
2015-11-18,1.0638,123.51,1.521,1.3351,1.0198
2015-11-19,1.0746,122.71,1.5327,1.3266,1.014
2015-11-20,1.066,122.8,1.5199,1.3337,1.0183
2015-11-23,1.0602,123.02,1.5125,1.3358,1.0205
2015-11-24,1.0652,122.47,1.5057,1.3308,1.0161
2015-11-25,1.0616,122.7,1.5109,1.3298,1.022
2015-11-27,1.0596,122.84,1.504,1.336,1.0305
2015-11-30,1.0562,123.22,1.5044,1.3332,1.0282
2015-12-01,1.062,122.88,1.5074,1.3372,1.0296
2015-12-02,1.0573,123.52,1.4927,1.3357,1.0274
2015-12-03,1.0902,123.06,1.5088,1.3393,0.9996
2015-12-04,1.0884,123.1,1.51,1.3364,0.9986
2015-12-07,1.084,123.31,1.5076,1.3508,1.0026
2015-12-08,1.0876,123.0,1.5,1.3594,0.994
2015-12-09,1.0984,121.86,1.5168,1.3595,0.9866
2015-12-10,1.0948,121.44,1.5176,1.3598,0.9888
2015-12-11,1.1002,120.94,1.5213,1.3695,0.9828
2015-12-14,1.1025,120.57,1.513,1.3732,0.9823
2015-12-15,1.0911,121.66,1.5044,1.3729,0.9921
2015-12-16,1.0937,121.88,1.5013,1.3805,0.9852
2015-12-17,1.0804,122.75,1.4876,1.397,0.9987
2015-12-18,1.0847,121.2,1.4914,1.3876,0.994
2015-12-21,1.092,120.99,1.4906,1.3989,0.9912
2015-12-22,1.0978,120.94,1.4811,1.3929,0.9866
2015-12-23,1.0875,120.94,1.4863,1.386,0.9938
2015-12-24,1.0955,120.32,1.4943,1.3847,0.9872
2015-12-28,1.0983,120.3,1.4883,1.3893,0.9878
2015-12-29,1.0916,120.44,1.4794,1.3848,0.9924
2015-12-30,1.0912,120.6,1.4832,1.3883,0.989
2015-12-31,1.0859,120.27,1.4746,1.3839,1.0017
2016-01-04,1.0803,119.3,1.4686,1.397,1.0042
2016-01-05,1.0743,118.95,1.4664,1.3991,1.0096
2016-01-06,1.0762,118.54,1.4626,1.4084,1.0084
2016-01-07,1.086,118.0,1.4579,1.4061,1.0018
2016-01-08,1.0885,117.74,1.4523,1.415,0.9972
2016-01-11,1.0878,117.48,1.4564,1.4203,1.0
2016-01-12,1.0837,117.78,1.4403,1.4293,1.003
2016-01-13,1.0862,118.06,1.447,1.4294,1.0064
2016-01-14,1.0862,118.03,1.4409,1.4374,1.0072
2016-01-15,1.0964,116.78,1.4289,1.4531,0.9984
2016-01-19,1.0906,117.66,1.4171,1.4513,1.0032
2016-01-20,1.0908,116.38,1.4167,1.4592,1.0032
2016-01-21,1.0833,117.61,1.4198,1.4244,1.0112
2016-01-22,1.0814,118.37,1.4308,1.4153,1.0148
2016-01-25,1.0832,118.55,1.4245,1.4248,1.0148
2016-01-26,1.0846,118.5,1.4342,1.4062,1.0189
2016-01-27,1.0867,118.9,1.4261,1.404,1.0176
2016-01-28,1.0952,118.61,1.4351,1.4077,1.0134
2016-01-29,1.0832,121.05,1.4184,1.4074,1.0226
2016-02-01,1.0888,121.06,1.4367,1.4005,1.0202
2016-02-02,1.0908,120.27,1.4399,1.4039,1.0181
2016-02-03,1.1051,117.92,1.4576,1.3843,1.007
2016-02-04,1.1199,116.75,1.458,1.3724,0.9926
2016-02-05,1.1131,116.99,1.4468,1.3875,0.9938
2016-02-08,1.117,115.7,1.4415,1.3921,0.9885
2016-02-09,1.13,114.8,1.4473,1.386,0.972
2016-02-10,1.1222,114.03,1.4473,1.3969,0.9779
2016-02-11,1.1362,111.72,1.4448,1.3933,0.9706
2016-02-12,1.1235,112.96,1.446,1.3834,0.9768
2016-02-16,1.114,113.9,1.429,1.3857,0.9884
2016-02-17,1.114,114.14,1.4317,1.3682,0.9926
2016-02-18,1.1092,113.62,1.4333,1.3718,0.994
2016-02-19,1.1127,112.42,1.4343,1.3798,0.9893
2016-02-22,1.1018,113.12,1.4157,1.3684,0.9986
2016-02-23,1.1016,112.17,1.404,1.3791,0.992
2016-02-24,1.1021,111.36,1.3932,1.3765,0.986
2016-02-25,1.1026,112.7,1.3937,1.3572,0.9894
2016-02-26,1.0932,113.78,1.3867,1.3546,0.9967
2016-02-29,1.0868,112.9,1.3926,1.3522,0.996
2016-03-01,1.0847,113.94,1.3948,1.3404,0.9994
2016-03-02,1.0845,113.81,1.4059,1.3466,0.9981
2016-03-03,1.0948,113.53,1.4152,1.3405,0.992
2016-03-04,1.101,113.91,1.4226,1.3337,0.9926
2016-03-07,1.1004,113.6,1.4256,1.33,0.9969
2016-03-08,1.1028,112.58,1.4225,1.3388,0.9939
2016-03-09,1.1022,113.06,1.4236,1.3233,0.9957
2016-03-10,1.1162,113.1,1.4306,1.3372,0.9857
2016-03-11,1.118,113.66,1.4426,1.3211,0.9813
2016-03-14,1.1107,113.59,1.4324,1.3291,0.986
2016-03-15,1.1112,112.88,1.4166,1.3355,0.9852
2016-03-16,1.1075,113.69,1.41,1.3364,0.9879
2016-03-17,1.1316,111.3,1.449,1.2982,0.968
2016-03-18,1.1292,111.38,1.4514,1.298,0.9682
2016-03-21,1.126,111.62,1.4402,1.3067,0.9678
2016-03-22,1.1228,111.82,1.4217,1.3051,0.9705
2016-03-23,1.1174,112.63,1.4111,1.3199,0.9731
2016-03-24,1.1163,112.64,1.4143,1.327,0.9766
2016-03-25,1.1164,113.05,1.4131,1.3264,0.978
2016-03-28,1.121,113.29,1.425,1.3184,0.9732
2016-03-29,1.1204,113.33,1.4281,1.3153,0.9744
2016-03-30,1.133,112.6,1.439,1.2962,0.9636
2016-03-31,1.139,112.42,1.4381,1.2969,0.9583
2016-04-01,1.1385,112.06,1.4204,1.3047,0.9588
2016-04-04,1.1386,111.18,1.4279,1.3037,0.9597
2016-04-05,1.1374,110.26,1.4149,1.3175,0.9572
2016-04-06,1.143,109.63,1.4162,1.3073,0.9537
2016-04-07,1.1386,107.98,1.4082,1.3163,0.9552
2016-04-08,1.1406,108.36,1.4105,1.2994,0.9536
2016-04-11,1.1412,107.96,1.424,1.2912,0.9538
2016-04-12,1.1395,108.54,1.4244,1.28,0.9546
2016-04-13,1.1281,109.21,1.4223,1.2789,0.9651
2016-04-14,1.1262,109.2,1.4148,1.2835,0.9667
2016-04-15,1.1295,108.76,1.4217,1.2857,0.967
2016-04-18,1.1322,108.85,1.4276,1.2815,0.9636
2016-04-19,1.1375,109.16,1.4396,1.2654,0.9599
2016-04-20,1.133,109.51,1.4375,1.2623,0.9671
2016-04-21,1.1301,109.41,1.4338,1.2713,0.9722
2016-04-22,1.1239,111.5,1.439,1.2672,0.9774
2016-04-25,1.1274,111.08,1.4492,1.2678,0.9742
2016-04-26,1.1318,111.23,1.4611,1.2614,0.9713
2016-04-27,1.1322,111.26,1.4554,1.2637,0.971
2016-04-28,1.1325,108.55,1.4581,1.2544,0.9687
2016-04-29,1.1441,106.9,1.4625,1.2549,0.9598
2016-05-02,1.1516,106.48,1.4666,1.2544,0.9556
2016-05-03,1.1508,106.34,1.4543,1.2686,0.9541
2016-05-04,1.1486,107.12,1.4475,1.2882,0.9574
2016-05-05,1.1404,107.32,1.4486,1.2855,0.9686
2016-05-06,1.1421,106.66,1.4439,1.292,0.9697
2016-05-09,1.1402,108.39,1.4409,1.2994,0.9698
2016-05-10,1.1386,109.22,1.4454,1.2957,0.9746
2016-05-11,1.1444,108.48,1.448,1.2834,0.9699
2016-05-12,1.138,108.73,1.4452,1.2857,0.9693
2016-05-13,1.1294,109.14,1.4369,1.2939,0.9756
2016-05-16,1.1328,108.89,1.4411,1.2886,0.9772
2016-05-17,1.1337,109.02,1.4485,1.2884,0.9761
2016-05-18,1.1276,109.65,1.4615,1.2924,0.9822
2016-05-19,1.1214,109.81,1.4608,1.3114,0.9894
2016-05-20,1.1207,110.52,1.4513,1.3136,0.992
2016-05-23,1.1192,109.47,1.4444,1.3155,0.9919
2016-05-24,1.1145,110.0,1.4623,1.3117,0.993
2016-05-25,1.1154,110.22,1.4694,1.3089,0.9908
2016-05-26,1.1184,109.74,1.4673,1.298,0.9898
2016-05-27,1.114,109.86,1.4644,1.3001,0.9916
2016-05-31,1.1135,110.75,1.453,1.3097,0.9934
2016-06-01,1.1165,109.55,1.4395,1.3089,0.9892
2016-06-02,1.1157,108.75,1.4419,1.308,0.9902
2016-06-03,1.133,106.88,1.4521,1.2947,0.9781
2016-06-06,1.1354,107.33,1.445,1.2856,0.972
2016-06-07,1.135,107.3,1.4564,1.2788,0.9663
2016-06-08,1.14,106.68,1.4546,1.2694,0.9594
2016-06-09,1.1329,106.54,1.4467,1.2728,0.9639
2016-06-10,1.1281,107.06,1.4342,1.2734,0.9632
2016-06-13,1.1282,106.07,1.4223,1.2791,0.9662
2016-06-14,1.1206,106.02,1.413,1.2833,0.964
2016-06-15,1.1239,105.87,1.4185,1.2912,0.9647
2016-06-16,1.1158,104.05,1.4075,1.3039,0.9662
2016-06-17,1.1256,104.2,1.4285,1.2875,0.961
2016-06-20,1.1318,104.32,1.4688,1.2807,0.9616
2016-06-21,1.1262,104.56,1.4668,1.2817,0.9596
2016-06-22,1.1286,104.56,1.4682,1.282,0.9584
2016-06-23,1.1373,105.9,1.48,1.2749,0.9566
2016-06-24,1.1126,102.26,1.3639,1.2948,0.9702
2016-06-27,1.1024,101.66,1.3217,1.3076,0.9787
2016-06-28,1.1054,102.71,1.3294,1.3086,0.9812
2016-06-29,1.1117,102.68,1.351,1.299,0.9794
2016-06-30,1.1032,102.77,1.3242,1.301,0.9792
2016-07-01,1.1145,102.55,1.3281,1.2897,0.973
2016-07-05,1.108,101.58,1.3021,1.295,0.9768
2016-07-06,1.1077,101.12,1.2921,1.3003,0.9778
2016-07-07,1.1065,100.74,1.2926,1.2984,0.9781
2016-07-08,1.1038,100.65,1.2938,1.3072,0.9843
2016-07-11,1.1045,102.66,1.2986,1.3125,0.983
2016-07-12,1.1074,104.72,1.3237,1.3016,0.9869
2016-07-13,1.1112,104.1,1.318,1.2962,0.9834
2016-07-14,1.1109,105.4,1.3332,1.2916,0.9806
2016-07-15,1.1059,105.64,1.3194,1.2978,0.9834
2016-07-18,1.1076,106.0,1.3279,1.2984,0.9822
2016-07-19,1.1014,106.13,1.3123,1.3027,0.985
2016-07-20,1.1007,106.65,1.3179,1.3037,0.9872
2016-07-21,1.1016,105.98,1.3216,1.3056,0.9869
2016-07-22,1.0968,106.22,1.3091,1.3178,0.9888
2016-07-25,1.098,106.02,1.313,1.3224,0.9869
2016-07-26,1.0984,104.83,1.3133,1.3207,0.9924
2016-07-27,1.0988,105.65,1.3094,1.3221,0.9936
2016-07-28,1.1094,104.86,1.3151,1.317,0.9806
2016-07-29,1.1168,102.32,1.327,1.304,0.969
2016-08-01,1.1176,102.26,1.3209,1.3096,0.9671
2016-08-02,1.1225,100.82,1.3326,1.3087,0.9643
2016-08-03,1.117,101.34,1.3335,1.3078,0.9716
2016-08-04,1.1134,101.08,1.3143,1.3025,0.9738
2016-08-05,1.108,101.74,1.3069,1.3179,0.9796
2016-08-08,1.1078,102.53,1.3042,1.3162,0.9838
2016-08-09,1.111,101.96,1.301,1.3116,0.9826
2016-08-10,1.1171,101.27,1.2998,1.3059,0.9759
2016-08-11,1.1168,101.46,1.296,1.3004,0.9722
2016-08-12,1.1172,101.01,1.2934,1.2943,0.9738
2016-08-15,1.1199,101.02,1.2874,1.2922,0.9714
2016-08-16,1.1277,100.28,1.3019,1.2861,0.9622
2016-08-17,1.1263,100.24,1.3012,1.2885,0.964
2016-08-18,1.1334,100.07,1.3147,1.2777,0.9576
2016-08-19,1.1326,100.24,1.3061,1.2878,0.9594
2016-08-22,1.1314,100.25,1.3133,1.2942,0.9625
2016-08-23,1.1308,100.2,1.3179,1.2904,0.9622
2016-08-24,1.1256,100.5,1.3236,1.2939,0.9673
2016-08-25,1.1274,100.58,1.3177,1.2934,0.9684
2016-08-26,1.1237,101.2,1.3168,1.2944,0.9718
2016-08-29,1.1182,102.13,1.3089,1.3018,0.978
2016-08-30,1.115,102.92,1.3084,1.3075,0.9822
2016-08-31,1.1146,103.38,1.3129,1.3122,0.983
2016-09-01,1.1194,103.22,1.3273,1.3107,0.9792
2016-09-02,1.1158,104.18,1.3299,1.2998,0.9804
2016-09-06,1.1237,102.28,1.3429,1.2843,0.9718
2016-09-07,1.1238,101.72,1.3339,1.2895,0.9702
2016-09-08,1.1256,102.28,1.3301,1.291,0.9726
2016-09-09,1.1214,102.86,1.3257,1.3034,0.977
2016-09-12,1.123,101.96,1.3313,1.3076,0.9736
2016-09-13,1.1242,102.14,1.3184,1.3167,0.974
2016-09-14,1.1271,102.33,1.3204,1.3187,0.9708
2016-09-15,1.1246,102.24,1.3215,1.3145,0.9714
2016-09-16,1.116,102.36,1.309,1.3212,0.9794
2016-09-19,1.1179,101.82,1.3051,1.318,0.9798
2016-09-20,1.1172,101.66,1.2974,1.3228,0.9781
2016-09-21,1.1165,100.62,1.2978,1.3186,0.9758
2016-09-22,1.1229,100.8,1.3092,1.3036,0.9678
2016-09-23,1.1223,101.04,1.2959,1.3163,0.9702
2016-09-26,1.127,100.34,1.2978,1.3196,0.9668
2016-09-27,1.1208,100.36,1.3005,1.3247,0.9718
2016-09-28,1.12,100.57,1.2996,1.3237,0.9724
2016-09-29,1.1244,101.48,1.2991,1.3101,0.9655
2016-09-30,1.1238,101.21,1.3015,1.3115,0.9694
2016-10-03,1.121,101.54,1.284,1.3138,0.974
2016-10-04,1.1212,102.66,1.2746,1.3171,0.978
2016-10-05,1.1196,103.53,1.2745,1.3177,0.977
2016-10-06,1.1158,104.02,1.2647,1.3209,0.9798
2016-10-07,1.1156,103.42,1.2434,1.3306,0.9806
2016-10-11,1.1062,103.36,1.2218,1.3235,0.9878
2016-10-12,1.1014,104.48,1.2195,1.3277,0.9902
2016-10-13,1.1038,103.62,1.2201,1.3219,0.987
2016-10-14,1.0985,104.1,1.2189,1.3169,0.9902
2016-10-17,1.1,103.96,1.2186,1.3135,0.988
2016-10-18,1.0997,103.8,1.231,1.3105,0.9886
2016-10-19,1.0966,103.3,1.2279,1.3105,0.9894
2016-10-20,1.0934,103.92,1.2256,1.3197,0.9916
2016-10-21,1.0866,103.96,1.221,1.3324,0.9951
2016-10-24,1.0888,104.2,1.2204,1.3387,0.992
2016-10-25,1.089,104.25,1.2164,1.3333,0.994
2016-10-26,1.0916,104.42,1.2234,1.3361,0.9927
2016-10-27,1.0904,105.14,1.2173,1.3385,0.994
2016-10-28,1.0934,105.4,1.2155,1.3383,0.9932
2016-10-31,1.0962,105.07,1.2212,1.3403,0.989
2016-11-01,1.1042,104.59,1.2218,1.3377,0.979
2016-11-02,1.1119,103.22,1.2315,1.3387,0.9701
2016-11-03,1.1094,103.17,1.2454,1.3384,0.9746
2016-11-04,1.1121,103.02,1.2546,1.3413,0.9682
2016-11-07,1.1038,104.6,1.2403,1.338,0.9758
2016-11-08,1.1034,104.98,1.2372,1.3335,0.9757
2016-11-09,1.0952,104.84,1.2474,1.3406,0.9812
2016-11-10,1.0882,106.56,1.2523,1.3474,0.9878
2016-11-14,1.0723,108.3,1.2469,1.3581,0.9978
2016-11-15,1.0726,108.94,1.2422,1.3468,1.0015
2016-11-16,1.0699,109.16,1.245,1.3415,1.0019
2016-11-17,1.0656,109.64,1.245,1.3429,1.0048
2016-11-18,1.06,110.51,1.2327,1.3518,1.0094
2016-11-21,1.0597,111.12,1.2474,1.3432,1.0112
2016-11-22,1.0618,110.98,1.2424,1.3444,1.01
2016-11-23,1.056,112.58,1.2458,1.3467,1.0156
2016-11-25,1.0595,113.17,1.2462,1.3512,1.0136
2016-11-28,1.0576,112.36,1.2411,1.3401,1.0158
2016-11-29,1.0626,112.78,1.2505,1.3435,1.0132
2016-11-30,1.0578,114.34,1.2481,1.3425,1.0187
2016-12-01,1.0634,114.34,1.2596,1.333,1.0126
2016-12-02,1.0666,113.76,1.2685,1.3298,1.011
2016-12-05,1.0723,114.1,1.2708,1.3271,1.0103
2016-12-06,1.0717,113.98,1.2706,1.3279,1.0093
2016-12-07,1.0758,113.5,1.2604,1.3251,1.0065
2016-12-08,1.0625,114.16,1.2574,1.322,1.0154
2016-12-09,1.0541,115.17,1.259,1.3162,1.0184
2016-12-12,1.0606,115.34,1.2677,1.3137,1.0157
2016-12-13,1.0635,115.26,1.2685,1.3119,1.0118
2016-12-14,1.0656,115.06,1.2706,1.3123,1.0099
2016-12-15,1.0375,118.32,1.2389,1.3397,1.0334
2016-12-16,1.0456,117.74,1.2478,1.3339,1.0258
2016-12-19,1.0444,116.6,1.2419,1.3395,1.0226
2016-12-20,1.039,117.86,1.2358,1.3376,1.0282
2016-12-21,1.0425,117.79,1.2348,1.3401,1.0262
2016-12-22,1.0452,117.48,1.2301,1.347,1.0246
2016-12-23,1.0449,117.22,1.2252,1.3533,1.0268
2016-12-27,1.0458,117.52,1.2261,1.3553,1.0284
2016-12-28,1.0389,117.66,1.2222,1.3555,1.0313
2016-12-29,1.0486,116.32,1.2237,1.3488,1.023
2016-12-30,1.0552,116.78,1.2337,1.3426,1.016
2017-01-03,1.0416,117.68,1.2256,1.3437,1.0266
2017-01-04,1.0476,117.38,1.2299,1.3293,1.0228
2017-01-05,1.0598,115.46,1.2415,1.3216,1.0107
2017-01-06,1.056,116.85,1.2314,1.3216,1.015
2017-01-09,1.0576,116.07,1.2167,1.322,1.0148
2017-01-10,1.0572,115.74,1.2165,1.3208,1.0158
2017-01-11,1.0501,116.26,1.2118,1.3219,1.0203
2017-01-12,1.0666,113.87,1.2211,1.313,1.0066
2017-01-13,1.0625,115.03,1.2198,1.3134,1.0098
2017-01-17,1.0695,112.96,1.2388,1.306,1.0028
2017-01-18,1.0682,113.4,1.2309,1.3175,1.0028
2017-01-19,1.063,115.3,1.2319,1.3327,1.0094
2017-01-23,1.074,112.9,1.2485,1.3283,0.999
2017-01-24,1.0749,113.63,1.2531,1.3152,0.9998
2017-01-25,1.0743,113.6,1.262,1.3074,0.9996
2017-01-26,1.067,114.7,1.2579,1.3104,1.0011
2017-01-27,1.069,115.16,1.2531,1.3108,0.9992
2017-01-30,1.0681,113.86,1.2478,1.3092,0.9976
2017-01-31,1.0794,112.72,1.2585,1.303,0.9888
2017-02-01,1.0758,113.29,1.2643,1.3088,0.993
2017-02-02,1.0802,112.48,1.2541,1.3018,0.9894
2017-02-03,1.0792,112.42,1.2504,1.3003,0.991
2017-02-06,1.0731,112.32,1.245,1.3116,0.9934
2017-02-07,1.069,112.14,1.2486,1.3166,0.997
2017-02-08,1.0708,111.74,1.2543,1.3156,0.9934
2017-02-09,1.0658,113.24,1.2516,1.3139,1.0013
2017-02-10,1.065,113.22,1.2502,1.3073,1.0028
2017-02-13,1.0603,113.79,1.251,1.3072,1.0054
2017-02-14,1.0577,114.34,1.2465,1.3092,1.0072
2017-02-15,1.0597,114.17,1.2465,1.3082,1.0062
2017-02-16,1.066,113.36,1.2477,1.3056,0.9992
2017-02-17,1.0614,112.86,1.2428,1.3114,1.0022
2017-02-21,1.0551,113.48,1.2465,1.3149,1.0083
2017-02-22,1.0555,113.46,1.2456,1.3188,1.0109
2017-02-23,1.0586,112.68,1.2548,1.3109,1.0062
2017-02-24,1.058,112.26,1.2499,1.3106,1.0055
2017-02-27,1.0624,112.01,1.2473,1.31,1.0051
2017-02-28,1.0618,112.06,1.2427,1.3247,1.0022
2017-03-01,1.0564,113.66,1.2318,1.3345,1.0072
2017-03-02,1.0514,114.45,1.2267,1.3384,1.012
2017-03-03,1.0552,114.6,1.2249,1.3419,1.0118
2017-03-06,1.0586,113.92,1.2243,1.341,1.0114
2017-03-07,1.0582,113.99,1.2209,1.3413,1.013
2017-03-08,1.0547,114.58,1.2152,1.3479,1.0146
2017-03-09,1.0586,114.71,1.2166,1.3504,1.0131
2017-03-10,1.0667,115.02,1.2158,1.3468,1.0104
2017-03-13,1.067,114.61,1.2234,1.3453,1.0068
2017-03-14,1.0645,114.63,1.2168,1.3462,1.0078
2017-03-15,1.063,114.66,1.2222,1.3451,1.008
2017-03-16,1.0738,113.02,1.237,1.3316,0.9953
2017-03-17,1.0742,112.67,1.2372,1.3366,0.9978
2017-03-20,1.0754,112.59,1.2365,1.3357,0.9966
2017-03-21,1.081,111.9,1.2479,1.3321,0.9936
2017-03-22,1.08,111.06,1.2476,1.3347,0.99
2017-03-23,1.0787,111.12,1.2526,1.3332,0.9924
2017-03-24,1.0806,111.03,1.2491,1.3373,0.991
2017-03-27,1.0882,110.48,1.2583,1.3367,0.983
2017-03-28,1.0852,110.56,1.2503,1.3363,0.985
2017-03-29,1.0756,111.05,1.2411,1.3372,0.9966
2017-03-30,1.0726,111.36,1.2489,1.3278,0.9969
2017-03-31,1.0698,111.41,1.2537,1.3321,0.9998
2017-04-03,1.0655,110.96,1.2479,1.3388,1.0029
2017-04-04,1.0664,110.74,1.2437,1.3413,1.0022
2017-04-05,1.0661,111.2,1.2488,1.341,1.005
2017-04-06,1.0651,111.02,1.2486,1.3409,1.0046
2017-04-07,1.0616,110.76,1.2398,1.3396,1.0066
2017-04-10,1.0606,110.95,1.2418,1.3347,1.0077
2017-04-11,1.0614,109.74,1.2484,1.3333,1.0072
2017-04-12,1.0611,109.54,1.25,1.3302,1.0054
2017-04-13,1.063,109.23,1.2522,1.3266,1.0047
2017-04-14,1.0625,108.63,1.2531,1.3316,1.0038
2017-04-17,1.066,108.46,1.2587,1.3277,1.0022
2017-04-18,1.0706,108.4,1.2769,1.3381,0.9978
2017-04-19,1.0707,109.06,1.2789,1.3467,0.9986
2017-04-20,1.0758,109.34,1.283,1.3479,0.996
2017-04-21,1.0694,109.08,1.2783,1.3502,0.9987
2017-04-24,1.0846,109.74,1.2783,1.3517,0.9964
2017-04-25,1.0941,110.88,1.2836,1.3614,0.9925
2017-04-26,1.0872,111.52,1.2838,1.3591,0.9957
2017-04-27,1.0864,111.13,1.2889,1.3664,0.9948
2017-04-28,1.0895,111.44,1.2938,1.3669,0.9944
2017-05-01,1.0912,111.78,1.2917,1.3653,0.9955
2017-05-02,1.091,112.06,1.2921,1.3742,0.9913
2017-05-03,1.092,112.34,1.2916,1.3705,0.9913
2017-05-04,1.0967,112.7,1.291,1.3745,0.989
2017-05-05,1.0996,112.63,1.295,1.3699,0.9876
2017-05-08,1.0928,112.84,1.2942,1.3712,0.9979
2017-05-09,1.0875,114.19,1.2939,1.3715,1.0074
2017-05-10,1.0873,114.02,1.2939,1.3652,1.0088
2017-05-11,1.0869,113.77,1.2885,1.3693,1.0061
2017-05-12,1.0926,113.3,1.288,1.3717,1.0008
2017-05-15,1.0979,113.54,1.2917,1.3648,0.9964
2017-05-16,1.1072,113.24,1.2912,1.359,0.9878
2017-05-17,1.1134,111.46,1.2944,1.3594,0.9808
2017-05-18,1.113,110.82,1.3009,1.3604,0.9763
2017-05-19,1.119,111.47,1.3018,1.3537,0.9754
2017-05-22,1.1236,111.15,1.3006,1.3503,0.9736
2017-05-23,1.1198,111.64,1.2984,1.3492,0.974
2017-05-24,1.1175,112.02,1.2935,1.3454,0.9769
2017-05-25,1.1218,111.7,1.2954,1.3457,0.972
2017-05-26,1.117,111.3,1.2795,1.3454,0.9753
2017-05-30,1.1183,110.68,1.2858,1.3462,0.9744
2017-05-31,1.1236,110.71,1.2905,1.3498,0.9684
2017-06-01,1.1214,111.24,1.2894,1.3484,0.9712
2017-06-02,1.127,110.49,1.2885,1.35,0.9642
2017-06-05,1.125,110.49,1.2917,1.3484,0.9657
2017-06-06,1.1266,109.34,1.2901,1.3451,0.9628
2017-06-07,1.1236,109.54,1.2941,1.3514,0.9657
2017-06-08,1.1217,110.1,1.2939,1.3494,0.9675
2017-06-09,1.119,110.61,1.2737,1.3434,0.97
2017-06-12,1.1204,109.72,1.2658,1.3447,0.9688
2017-06-13,1.1194,110.12,1.2739,1.3226,0.9692
2017-06-14,1.1277,109.16,1.2808,1.3201,0.9662
2017-06-15,1.1152,110.66,1.2768,1.3286,0.9749
2017-06-16,1.1194,110.84,1.2778,1.3235,0.9739
2017-06-19,1.116,111.34,1.2743,1.3202,0.9745
2017-06-20,1.1124,111.46,1.2628,1.3268,0.9759
2017-06-21,1.1143,111.58,1.2667,1.3323,0.9744
2017-06-22,1.1148,111.36,1.2659,1.3236,0.9728
2017-06-23,1.1196,111.26,1.2727,1.3263,0.9692
2017-06-26,1.1196,111.48,1.2732,1.3228,0.9706
2017-06-27,1.13,112.42,1.2791,1.3176,0.9638
2017-06-28,1.1364,112.18,1.2936,1.3043,0.9608
2017-06-29,1.142,112.32,1.2984,1.301,0.9569
2017-06-30,1.1411,112.4,1.2995,1.2982,0.9586
